Source,Target,Type,Id,Label,timeset,Weight
1.3453692603784806e+18,1050774624.0,Directed,29772,,,2
544614702.0,1050774624.0,Directed,29738,,,3
506393031.0,1050774624.0,Directed,29601,,,8
480610174.0,1050774624.0,Directed,29537,,,2
9.381536014695055e+17,1050774624.0,Directed,29400,,,4
422545627.0,1050774624.0,Directed,29343,,,3
439892482.0,1050774624.0,Directed,29329,,,2
490356500.0,1050774624.0,Directed,29302,,,2
3918825279.0,1050774624.0,Directed,29271,,,5
9.681948187143619e+17,1050774624.0,Directed,29269,,,6
510953616.0,1050774624.0,Directed,29258,,,5
326774832.0,1050774624.0,Directed,29233,,,6
1313176854.0,1050774624.0,Directed,29203,,,2
1595472673.0,1050774624.0,Directed,29138,,,6
508016172.0,1050774624.0,Directed,29125,,,2
1394635735.0,1050774624.0,Directed,29122,,,4
8.250001501038387e+17,1050774624.0,Directed,29099,,,3
7.630786965802885e+17,1050774624.0,Directed,29060,,,5
8.228100273879736e+17,1050774624.0,Directed,29032,,,2
265303402.0,1050774624.0,Directed,29030,,,2
8.019018619178803e+17,1050774624.0,Directed,28931,,,3
355668762.0,1050774624.0,Directed,28896,,,2
50458320.0,1050774624.0,Directed,28849,,,2
396523798.0,1050774624.0,Directed,28836,,,14
88301856.0,1050774624.0,Directed,28814,,,5
2379539740.0,1050774624.0,Directed,28663,,,2
7.23972520014164e+17,1050774624.0,Directed,28626,,,3
1698637248.0,1050774624.0,Directed,28607,,,3
392626820.0,1050774624.0,Directed,28606,,,2
1075132603.0,1050774624.0,Directed,28601,,,3
9.713828143095194e+17,1050774624.0,Directed,28581,,,4
48271135.0,1050774624.0,Directed,28405,,,2
22610221.0,1050774624.0,Directed,28403,,,2
945518724.0,1050774624.0,Directed,28373,,,3
1.050802894264574e+18,1050774624.0,Directed,28357,,,8
47948266.0,1050774624.0,Directed,28341,,,3
1.0879630532688773e+18,1050774624.0,Directed,28340,,,2
1.0113000929748582e+18,1050774624.0,Directed,28333,,,3
428516674.0,1050774624.0,Directed,28298,,,6
2388144125.0,1050774624.0,Directed,28241,,,6
8.141045669418066e+17,1050774624.0,Directed,28240,,,2
1665174804.0,1050774624.0,Directed,28222,,,2
578825573.0,1050774624.0,Directed,28213,,,2
265479769.0,1050774624.0,Directed,28193,,,3
1.5373935548504556e+18,1050774624.0,Directed,28166,,,3
336172650.0,1050774624.0,Directed,28127,,,2
1.0051955403621212e+18,1050774624.0,Directed,28124,,,2
56325350.0,1050774624.0,Directed,28117,,,8
1164078223.0,1050774624.0,Directed,28108,,,35
18448336.0,1050774624.0,Directed,28101,,,3
1.1258653376840991e+18,1050774624.0,Directed,28086,,,3
542307515.0,1050774624.0,Directed,28081,,,2
2333422103.0,1050774624.0,Directed,28061,,,4
2761835593.0,1050774624.0,Directed,28058,,,2
8.837714049439744e+17,1050774624.0,Directed,27986,,,13
22010247.0,1050774624.0,Directed,27965,,,9
50236559.0,1050774624.0,Directed,27950,,,2
1.2958284420264755e+18,1050774624.0,Directed,27938,,,9
2326660325.0,1050774624.0,Directed,27936,,,10
1.445101259854336e+18,1050774624.0,Directed,27935,,,3
1513234616.0,1050774624.0,Directed,27931,,,5
1.5577348802804818e+18,1050774624.0,Directed,27629,,,2
328037920.0,1050774624.0,Directed,27539,,,8
4054128130.0,1050774624.0,Directed,27392,,,3
3337032742.0,1050774624.0,Directed,27096,,,12
285136062.0,1050774624.0,Directed,26832,,,2
1.1380382491826831e+18,1050774624.0,Directed,26774,,,6
2791530775.0,1050774624.0,Directed,26734,,,2
1.3471909633247887e+18,1050774624.0,Directed,26722,,,6
1.517593859064279e+18,1050774624.0,Directed,26638,,,8
3428051129.0,1050774624.0,Directed,26593,,,3
3927266236.0,1050774624.0,Directed,26435,,,2
1.2261883512687043e+18,1050774624.0,Directed,26413,,,2
939483318.0,1050774624.0,Directed,26393,,,5
593985874.0,1050774624.0,Directed,26255,,,14
703781156.0,1050774624.0,Directed,26192,,,5
1.2463245715417743e+18,1050774624.0,Directed,26137,,,3
991603574.0,1050774624.0,Directed,26077,,,3
148965096.0,1050774624.0,Directed,25848,,,3
2199769827.0,1050774624.0,Directed,25791,,,8
486759593.0,1050774624.0,Directed,25748,,,7
8.924557561167094e+17,1050774624.0,Directed,25727,,,4
3399320457.0,1050774624.0,Directed,25688,,,2
1385757690.0,1050774624.0,Directed,25656,,,2
65733768.0,1050774624.0,Directed,25611,,,4
155722544.0,1050774624.0,Directed,25592,,,3
37765596.0,1050774624.0,Directed,25473,,,2
4181895935.0,1050774624.0,Directed,25332,,,5
180768349.0,1050774624.0,Directed,25322,,,11
49432240.0,1050774624.0,Directed,25227,,,7
34688499.0,1050774624.0,Directed,25220,,,7
1.0726238090841661e+18,1050774624.0,Directed,25087,,,2
1.5501562855297106e+18,1050774624.0,Directed,25057,,,2
426777339.0,1050774624.0,Directed,24981,,,2
330826868.0,1050774624.0,Directed,24939,,,3
1216216104.0,1050774624.0,Directed,24909,,,3
1.434424256532816e+18,1050774624.0,Directed,24884,,,2
1.3558884476685722e+18,1050774624.0,Directed,24879,,,2
1.565386317009195e+18,1050774624.0,Directed,24785,,,2
1.1040269628577423e+18,1050774624.0,Directed,24655,,,3
1.500520200076243e+18,1050774624.0,Directed,24654,,,4
8.819777865540813e+17,1050774624.0,Directed,24592,,,2
1.4574120689702216e+18,1050774624.0,Directed,24585,,,3
122665594.0,1050774624.0,Directed,24552,,,2
479789374.0,1050774624.0,Directed,24507,,,2
1.0480821420042404e+18,1050774624.0,Directed,24431,,,3
8.446153589170995e+17,1050774624.0,Directed,24287,,,2
316621477.0,1050774624.0,Directed,24234,,,5
479363897.0,1050774624.0,Directed,24214,,,3
784525968.0,1050774624.0,Directed,24199,,,7
1.5133017127228703e+18,1050774624.0,Directed,24169,,,3
1.210527599040045e+18,1050774624.0,Directed,24096,,,3
1.1534021738978058e+18,1050774624.0,Directed,24057,,,3
7.373838651746222e+17,1050774624.0,Directed,24032,,,2
440300477.0,1050774624.0,Directed,24026,,,15
1480266476.0,1050774624.0,Directed,23991,,,11
1.318076135322882e+18,1050774624.0,Directed,23938,,,11
2433465075.0,1050774624.0,Directed,23929,,,5
328924617.0,1050774624.0,Directed,23898,,,4
1.3523212667500093e+18,1050774624.0,Directed,23835,,,4
386810205.0,1050774624.0,Directed,23834,,,3
865225105.0,1050774624.0,Directed,23829,,,2
1416682987.0,1050774624.0,Directed,23806,,,7
96953466.0,1050774624.0,Directed,23757,,,4
571175072.0,1050774624.0,Directed,23752,,,8
2346974944.0,1050774624.0,Directed,23747,,,6
632055368.0,1050774624.0,Directed,23746,,,7
1.370355235575718e+18,1050774624.0,Directed,23718,,,11
505835213.0,1050774624.0,Directed,23684,,,3
3329159391.0,1050774624.0,Directed,23663,,,2
876085555.0,1050774624.0,Directed,23660,,,2
1.0348968120234557e+18,1050774624.0,Directed,23629,,,2
1058570330.0,1050774624.0,Directed,23623,,,2
22599957.0,1050774624.0,Directed,23609,,,2
1522956164.0,1050774624.0,Directed,23594,,,2
3304739519.0,1050774624.0,Directed,23593,,,14
108308351.0,1050774624.0,Directed,23590,,,2
2841781307.0,1050774624.0,Directed,23563,,,3
1.3098077053186621e+18,1050774624.0,Directed,23538,,,2
1.311909382238679e+18,1050774624.0,Directed,23502,,,21
1.3225855058679767e+18,1050774624.0,Directed,23495,,,2
1.0874759713541693e+18,1050774624.0,Directed,23478,,,10
1.022555336463532e+18,1050774624.0,Directed,23467,,,6
439354768.0,1050774624.0,Directed,23456,,,5
16501369.0,1050774624.0,Directed,23446,,,2
233216022.0,1050774624.0,Directed,23442,,,2
1.5409939599709716e+18,1050774624.0,Directed,23401,,,2
228812344.0,1050774624.0,Directed,23368,,,4
313199623.0,1050774624.0,Directed,23344,,,4
134486484.0,1050774624.0,Directed,23334,,,6
1479071107.0,1050774624.0,Directed,23298,,,7
1.161986276599505e+18,1050774624.0,Directed,23256,,,2
1.427274602405847e+18,1050774624.0,Directed,23251,,,3
203523677.0,1050774624.0,Directed,23235,,,2
1.323004262117421e+18,1050774624.0,Directed,23233,,,6
589466474.0,1050774624.0,Directed,23165,,,4
8.025590327331676e+17,1050774624.0,Directed,22751,,,15
634090141.0,1050774624.0,Directed,22710,,,10
1257794186.0,1050774624.0,Directed,22648,,,2
104815028.0,1050774624.0,Directed,22569,,,9
560125381.0,1050774624.0,Directed,22323,,,3
1.1500215702215475e+18,1050774624.0,Directed,22282,,,32
2174657961.0,1050774624.0,Directed,22259,,,5
2948609992.0,1050774624.0,Directed,22120,,,2
16281442.0,1050774624.0,Directed,21981,,,7
259254286.0,1050774624.0,Directed,21792,,,3
882675228.0,1050774624.0,Directed,21777,,,2
2826424217.0,1050774624.0,Directed,21709,,,3
108031482.0,1050774624.0,Directed,21507,,,2
2426934927.0,1050774624.0,Directed,21422,,,17
840370526.0,1050774624.0,Directed,21314,,,5
266711908.0,1050774624.0,Directed,21285,,,2
186771181.0,1050774624.0,Directed,21040,,,4
853624754.0,1050774624.0,Directed,20777,,,17
1034876533.0,1050774624.0,Directed,20743,,,9
747327163.0,1050774624.0,Directed,20656,,,3
471232887.0,1050774624.0,Directed,20511,,,5
201620996.0,1050774624.0,Directed,20502,,,4
1883414582.0,1050774624.0,Directed,20445,,,3
1.3934615350964142e+18,1050774624.0,Directed,20365,,,11
2301365057.0,1050774624.0,Directed,20322,,,10
9.953952608880927e+17,1050774624.0,Directed,20247,,,2
534647325.0,1050774624.0,Directed,20222,,,4
3746304743.0,1050774624.0,Directed,20188,,,3
7.402772574245233e+17,1050774624.0,Directed,20116,,,2
122118981.0,1050774624.0,Directed,20085,,,7
1.005895812675752e+18,1050774624.0,Directed,20036,,,4
24647899.0,1050774624.0,Directed,20031,,,5
1.2515341721597092e+18,1050774624.0,Directed,20000,,,2
1.235728848819454e+18,1050774624.0,Directed,19915,,,2
1.0104275508190249e+18,1050774624.0,Directed,19891,,,2
1.4997016219279442e+18,1050774624.0,Directed,19770,,,3
339094915.0,1050774624.0,Directed,19764,,,25
1.0523877607309885e+18,1050774624.0,Directed,19718,,,2
414804092.0,1050774624.0,Directed,19709,,,6
2250638534.0,1050774624.0,Directed,19658,,,2
94851431.0,1050774624.0,Directed,19632,,,8
533856027.0,1050774624.0,Directed,19541,,,6
61297589.0,1050774624.0,Directed,19509,,,2
1.5504807726662042e+18,1050774624.0,Directed,19483,,,2
1.2914070966600704e+18,1050774624.0,Directed,19473,,,5
22621766.0,1050774624.0,Directed,19388,,,5
1.0711324114618e+18,1050774624.0,Directed,19310,,,2
479322001.0,1050774624.0,Directed,19299,,,8
2357199561.0,1050774624.0,Directed,19274,,,3
1033005823.0,1050774624.0,Directed,19264,,,3
1.4987212488970813e+18,1050774624.0,Directed,19261,,,25
1101743508.0,1050774624.0,Directed,19255,,,5
1430954258.0,1050774624.0,Directed,19231,,,4
468585900.0,1050774624.0,Directed,19215,,,13
404985135.0,1050774624.0,Directed,19212,,,7
1871503172.0,1050774624.0,Directed,19199,,,5
1172663630.0,1050774624.0,Directed,19188,,,14
9.785590100005069e+17,1050774624.0,Directed,19164,,,4
2372887943.0,1050774624.0,Directed,19143,,,2
255446266.0,1050774624.0,Directed,19140,,,6
1.287003224206119e+18,1050774624.0,Directed,18574,,,12
7.372929295894815e+17,1050774624.0,Directed,17882,,,2
4256433335.0,1050774624.0,Directed,17356,,,9
9.61635731474174e+17,1050774624.0,Directed,16741,,,10
1.455865389129347e+18,1050774624.0,Directed,16364,,,88
228702883.0,1050774624.0,Directed,16340,,,14
4046677635.0,1050774624.0,Directed,15814,,,3
244956313.0,1050774624.0,Directed,15566,,,2
2201581908.0,1050774624.0,Directed,15387,,,4
3056104108.0,1050774624.0,Directed,15321,,,2
1.2934696209098097e+18,1050774624.0,Directed,15245,,,2
389027768.0,1050774624.0,Directed,15108,,,13
218183257.0,1050774624.0,Directed,14908,,,25
1036808262.0,1050774624.0,Directed,14746,,,6
1.160217096665686e+18,1050774624.0,Directed,14636,,,3
1.1335625665994793e+18,1050774624.0,Directed,14605,,,7
1.0133833414779494e+18,1050774624.0,Directed,14479,,,6
1.069613907281621e+18,1050774624.0,Directed,14452,,,3
301283324.0,1050774624.0,Directed,14382,,,22
476658204.0,1050774624.0,Directed,14264,,,22
3020153968.0,1050774624.0,Directed,14008,,,15
9.754266007402947e+17,1050774624.0,Directed,13893,,,3
434279064.0,1050774624.0,Directed,13891,,,4
91790583.0,1050774624.0,Directed,13467,,,2
1.5286174042086523e+18,1050774624.0,Directed,12775,,,15
85841909.0,1050774624.0,Directed,11442,,,20
9.711434494696858e+17,1050774624.0,Directed,10842,,,4
429761693.0,1050774624.0,Directed,10246,,,4
1.0682619259754578e+18,1050774624.0,Directed,9947,,,4
2759248436.0,1050774624.0,Directed,8774,,,6
520206776.0,1050774624.0,Directed,8465,,,15
2610591821.0,1050774624.0,Directed,8236,,,22
7.640717129505505e+17,1050774624.0,Directed,8209,,,2
253768416.0,1050774624.0,Directed,8165,,,2
1009925083.0,1050774624.0,Directed,7667,,,5
2526923119.0,1050774624.0,Directed,7083,,,25
1.3567368774543892e+18,1050774624.0,Directed,6720,,,5
1.5498111430232474e+18,1050774624.0,Directed,6523,,,5
1168502677.0,1050774624.0,Directed,6455,,,2
1.2387551833137275e+18,1050774624.0,Directed,6350,,,3
2472551558.0,1050774624.0,Directed,6270,,,21
1.2652910050975867e+18,1050774624.0,Directed,6269,,,88
1.4056181286845686e+18,1050774624.0,Directed,6257,,,25
1039138658.0,1050774624.0,Directed,6139,,,3
35444408.0,1050774624.0,Directed,6105,,,4
59591425.0,1050774624.0,Directed,6091,,,8
2397913376.0,1050774624.0,Directed,6062,,,7
23832753.0,1050774624.0,Directed,6047,,,6
994912015.0,1050774624.0,Directed,5944,,,5
1155085159.0,1050774624.0,Directed,5922,,,19
2373209560.0,1050774624.0,Directed,5855,,,15
615027209.0,1050774624.0,Directed,5689,,,5
7.961015001499197e+17,1050774624.0,Directed,5585,,,8
8.254567834351043e+17,1050774624.0,Directed,5489,,,6
382817123.0,1050774624.0,Directed,5305,,,6
2339797209.0,1050774624.0,Directed,5239,,,15
1.0015640574455235e+18,1050774624.0,Directed,5219,,,13
29165724.0,1050774624.0,Directed,5200,,,4
140345235.0,1050774624.0,Directed,5169,,,2
2969541388.0,1050774624.0,Directed,5036,,,19
1201887871.0,1050774624.0,Directed,5031,,,14
1032677971.0,1050774624.0,Directed,5027,,,2
1.121539277597356e+18,1050774624.0,Directed,5014,,,2
1.5139621710084915e+18,1050774624.0,Directed,4982,,,3
378528754.0,1050774624.0,Directed,4933,,,2
556955801.0,1050774624.0,Directed,4814,,,3
1.2228942684795249e+18,1050774624.0,Directed,4809,,,9
1.4876919957872722e+18,1050774624.0,Directed,4735,,,3
1426514173.0,1050774624.0,Directed,4650,,,2
8.13810470796886e+17,1050774624.0,Directed,4548,,,11
1279905576.0,1050774624.0,Directed,4480,,,3
51279816.0,1050774624.0,Directed,4379,,,3
1.4918550804207903e+18,1050774624.0,Directed,4349,,,8
134206590.0,1050774624.0,Directed,4289,,,9
961773410.0,1050774624.0,Directed,4269,,,11
1510018086.0,1050774624.0,Directed,4191,,,6
416463579.0,1050774624.0,Directed,4123,,,35
1395441121.0,1050774624.0,Directed,4081,,,2
1.5543575567343165e+18,1050774624.0,Directed,4043,,,13
67321559.0,1050774624.0,Directed,4017,,,3
2160557104.0,1050774624.0,Directed,3949,,,9
1.236394860615291e+18,1050774624.0,Directed,3853,,,3
1.344319883870425e+18,1050774624.0,Directed,3846,,,24
2999929357.0,1050774624.0,Directed,3822,,,16
8.811371522513183e+17,1050774624.0,Directed,3821,,,9
9.304152571761705e+17,1050774624.0,Directed,3580,,,5
1.4163926197945713e+18,1050774624.0,Directed,3504,,,3
1.4973328286310932e+18,1050774624.0,Directed,3454,,,6
1031098176.0,1050774624.0,Directed,3298,,,2
593519995.0,1050774624.0,Directed,3160,,,34
1.4795995699441254e+18,1050774624.0,Directed,3112,,,2
988930476.0,1050774624.0,Directed,3080,,,4
90148572.0,1050774624.0,Directed,3053,,,3
886766966.0,1050774624.0,Directed,3010,,,3
1.4830941174166774e+18,1050774624.0,Directed,2950,,,13
163081450.0,1050774624.0,Directed,2924,,,4
1215850226.0,1050774624.0,Directed,2883,,,8
348617193.0,1050774624.0,Directed,2881,,,8
1.4302654262279045e+18,1050774624.0,Directed,2787,,,29
1.4668583562331955e+18,1050774624.0,Directed,2726,,,2
1.4992827693939958e+18,1050774624.0,Directed,2718,,,5
1005980574.0,1050774624.0,Directed,2667,,,14
51182604.0,1050774624.0,Directed,2637,,,5
8.645540502426993e+17,1050774624.0,Directed,2565,,,2
3000925965.0,1050774624.0,Directed,2563,,,4
94765165.0,1050774624.0,Directed,2432,,,12
2243577362.0,1050774624.0,Directed,2351,,,74
8.231828677736694e+17,1050774624.0,Directed,2267,,,4
1.177590266984837e+18,1050774624.0,Directed,2226,,,2
1342124510.0,1050774624.0,Directed,2140,,,15
2316113689.0,1050774624.0,Directed,2128,,,6
1.0949964083719987e+18,1050774624.0,Directed,2125,,,15
1.4996520878646108e+18,1050774624.0,Directed,2061,,,4
408106530.0,1050774624.0,Directed,2018,,,4
2853938069.0,1050774624.0,Directed,2002,,,5
1022053550.0,1050774624.0,Directed,1965,,,18
411374950.0,1050774624.0,Directed,1942,,,26
1.5580742229326397e+18,1050774624.0,Directed,1855,,,16
1.5415356685722255e+18,1050774624.0,Directed,1839,,,3
1.5358898873998172e+18,1050774624.0,Directed,1823,,,5
214160814.0,1050774624.0,Directed,1797,,,2
1.2943920261469716e+18,1050774624.0,Directed,1768,,,4
1266724874.0,1050774624.0,Directed,1766,,,2
1039641698.0,1050774624.0,Directed,1732,,,2
2189955042.0,1050774624.0,Directed,1679,,,22
24388245.0,1050774624.0,Directed,1639,,,21
9.540908329650627e+17,1050774624.0,Directed,1626,,,13
4785762898.0,1050774624.0,Directed,1472,,,20
835122590.0,1050774624.0,Directed,1337,,,24
82854226.0,1050774624.0,Directed,1317,,,16
1.067381804754264e+18,1050774624.0,Directed,1233,,,12
1131645518.0,1050774624.0,Directed,1208,,,3
1137501200.0,1050774624.0,Directed,1200,,,7
754990087.0,1050774624.0,Directed,1173,,,8
9.73232539639976e+17,1050774624.0,Directed,1140,,,4
843635162.0,1050774624.0,Directed,1048,,,6
8.311273425169572e+17,1050774624.0,Directed,1042,,,4
1.3166625738618716e+18,1050774624.0,Directed,1021,,,2
782340109.0,1050774624.0,Directed,1004,,,8
261437907.0,1050774624.0,Directed,913,,,9
425076189.0,1050774624.0,Directed,896,,,2
840400950.0,1050774624.0,Directed,844,,,9
904559376.0,1050774624.0,Directed,833,,,50
314501900.0,1050774624.0,Directed,819,,,7
469760654.0,1050774624.0,Directed,777,,,8
1004874680.0,1050774624.0,Directed,762,,,42
7.209693634451661e+17,1050774624.0,Directed,750,,,11
4827907465.0,1050774624.0,Directed,685,,,14
9.837846182844539e+17,1050774624.0,Directed,673,,,7
8.873007926544753e+17,1050774624.0,Directed,667,,,8
351598215.0,1050774624.0,Directed,623,,,4
413883097.0,1050774624.0,Directed,603,,,6
578138607.0,1050774624.0,Directed,589,,,10
386582756.0,1050774624.0,Directed,532,,,5
8.409657684267704e+17,1050774624.0,Directed,403,,,12
1.2214793570273567e+18,1050774624.0,Directed,394,,,3
240908616.0,1050774624.0,Directed,382,,,6
225604191.0,1050774624.0,Directed,369,,,37
331918021.0,1050774624.0,Directed,355,,,17
372114824.0,1050774624.0,Directed,354,,,2
464854793.0,1050774624.0,Directed,343,,,5
7.372435269839995e+17,1050774624.0,Directed,327,,,22
1216404584.0,1050774624.0,Directed,279,,,7
29165593.0,1050774624.0,Directed,212,,,3
2463261828.0,1050774624.0,Directed,153,,,51
1063135369.0,1050774624.0,Directed,75,,,8
206121956.0,1050774624.0,Directed,38,,,2
170024072.0,1050774624.0,Directed,30,,,29
1259823822.0,1050774624.0,Directed,27,,,3
1.1958157308618056e+18,12165222.0,Directed,4,,,55
12165222.0,567542708.0,Directed,3467,,,4
1171344103.0,12165222.0,Directed,137579,,,3
1.5749911077709414e+18,12165222.0,Directed,128806,,,3
